STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
gabbriello.nkrtov@student.com,teacher@test.com,IT,2021/04/04,8.3,S
luca.novelli@student.com,teacher@test.com,IT,2021/04/04,8.6,S
davide.nkrtov@student.com,teacher@test.com,IT,2021/04/04,6.7,S
fabio.baruzza@student.com,teacher@test.com,IT,2021/04/04,6.5,S
davide.gallizia@student.com,teacher@test.com,IT,2021/04/04,7.2,S
giulia.verdi@student.com,teacher@test.com,IT,2021/04/04,6.3,S
mario.verdi@student.com,teacher@test.com,IT,2021/04/04,6.5,S
silvia.pacco@student.com,teacher@test.com,IT,2021/04/04,6.0,S
davide.dieselgaypeck@student.com,teacher@test.com,IT,2021/04/04,4.3,S
silvia.smith@student.com,teacher@test.com,IT,2021/04/04,6.5,S
