STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
veronica.vida@student.com,teacher@test.com,Math,2020/11/23,8.6,S
zambio.zuccato@student.com,teacher@test.com,Math,2020/11/23,9.7,S
mario.smith@student.com,teacher@test.com,Math,2020/11/23,8.4,S
luisa.vida@student.com,teacher@test.com,Math,2020/11/23,7.4,S
silvia.dieselgaypeck@student.com,teacher@test.com,Math,2020/11/23,6.2,S
giovanna.novelli@student.com,teacher@test.com,Math,2020/11/23,7.0,S
davide.peric@student.com,teacher@test.com,Math,2020/11/23,7.8,S
michele.smith@student.com,teacher@test.com,Math,2020/11/23,6.2,S
sofia.vida@student.com,teacher@test.com,Math,2020/11/23,4.8,S
giulia.furlan@student.com,teacher@test.com,Math,2020/11/23,6.1,S
