STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
silvia.gustin@student.com,teacher@test.com,IT,2021/04/07,8.3,S
veronica.novelli@student.com,teacher@test.com,IT,2021/04/07,9.1,S
maurizio.peric@student.com,teacher@test.com,IT,2021/04/07,7.0,S
davide.pacco@student.com,teacher@test.com,IT,2021/04/07,7.5,S
mario.caenazzo@student.com,teacher@test.com,IT,2021/04/07,7.2,S
elisa.novelli@student.com,teacher@test.com,IT,2021/04/07,7.1,S
ludovico.smith@student.com,teacher@test.com,IT,2021/04/07,5.7,S
veronica.baruzza@student.com,teacher@test.com,IT,2021/04/07,5.7,S
mario.zuccato@student.com,teacher@test.com,IT,2021/04/07,6.1,S
mario.bravin@student.com,teacher@test.com,IT,2021/04/07,3.5,S
