STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
davide.nkrtov@student.com,teacher@test.com,Art,2021/06/26,9.7,S
davide.dieselgaypeck@student.com,teacher@test.com,Art,2021/06/26,9.3,S
fabio.baruzza@student.com,teacher@test.com,Art,2021/06/26,8.4,S
gabbriello.nkrtov@student.com,teacher@test.com,Art,2021/06/26,6.8,S
mario.verdi@student.com,teacher@test.com,Art,2021/06/26,7.6,S
luca.novelli@student.com,teacher@test.com,Art,2021/06/26,6.9,S
giulia.verdi@student.com,teacher@test.com,Art,2021/06/26,7.8,S
silvia.pacco@student.com,teacher@test.com,Art,2021/06/26,4.4,S
davide.gallizia@student.com,teacher@test.com,Art,2021/06/26,4.5,S
silvia.smith@student.com,teacher@test.com,Art,2021/06/26,5.3,S
