STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
davide.baruzza@student.com,teacher@test.com,IT,2021/02/15,8.7,S
andrea.peric@student.com,teacher@test.com,IT,2021/02/15,9.9,S
ludovico.driol@student.com,teacher@test.com,IT,2021/02/15,7.5,S
riccardo.dalvador@student.com,teacher@test.com,IT,2021/02/15,6.3,S
michela.furlan@student.com,teacher@test.com,IT,2021/02/15,7.8,S
diego.vida@student.com,teacher@test.com,IT,2021/02/15,7.6,S
maurizio.dalvador@student.com,teacher@test.com,IT,2021/02/15,5.4,S
maurizio.nkrtov1@student.com,teacher@test.com,IT,2021/02/15,5.2,S
andrea.furlan@student.com,teacher@test.com,IT,2021/02/15,5.4,S
sofia.dissegna@student.com,teacher@test.com,IT,2021/02/15,6.0,S
