STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
giovanna.novelli@student.com,teacher@test.com,IT,2021/01/11,9.0,S
davide.peric@student.com,teacher@test.com,IT,2021/01/11,8.7,S
zambio.zuccato@student.com,teacher@test.com,IT,2021/01/11,6.7,S
sofia.vida@student.com,teacher@test.com,IT,2021/01/11,6.9,S
mario.smith@student.com,teacher@test.com,IT,2021/01/11,7.3,S
luisa.vida@student.com,teacher@test.com,IT,2021/01/11,7.4,S
veronica.vida@student.com,teacher@test.com,IT,2021/01/11,5.4,S
silvia.dieselgaypeck@student.com,teacher@test.com,IT,2021/01/11,4.8,S
giulia.furlan@student.com,teacher@test.com,IT,2021/01/11,6.1,S
michele.smith@student.com,teacher@test.com,IT,2021/01/11,5.0,S
