STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
maurizio.dalvador@student.com,teacher@test.com,Math,2020/10/26,9.2,S
ludovico.driol@student.com,teacher@test.com,Math,2020/10/26,9.1,S
michela.furlan@student.com,teacher@test.com,Math,2020/10/26,8.2,S
diego.vida@student.com,teacher@test.com,Math,2020/10/26,7.6,S
maurizio.nkrtov1@student.com,teacher@test.com,Math,2020/10/26,6.5,S
davide.baruzza@student.com,teacher@test.com,Math,2020/10/26,6.2,S
andrea.peric@student.com,teacher@test.com,Math,2020/10/26,7.3,S
sofia.dissegna@student.com,teacher@test.com,Math,2020/10/26,7.4,S
riccardo.dalvador@student.com,teacher@test.com,Math,2020/10/26,6.9,S
andrea.furlan@student.com,teacher@test.com,Math,2020/10/26,4.3,S
