STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
maurizio.dalvador@student.com,teacher@test.com,Math,2021/06/18,9.3,N
ludovico.driol@student.com,teacher@test.com,Math,2021/06/18,9.5,N
michela.furlan@student.com,teacher@test.com,Math,2021/06/18,8.2,N
diego.vida@student.com,teacher@test.com,Math,2021/06/18,6.1,N
maurizio.nkrtov1@student.com,teacher@test.com,Math,2021/06/18,6.5,N
davide.baruzza@student.com,teacher@test.com,Math,2021/06/18,6.1,N
andrea.peric@student.com,teacher@test.com,Math,2021/06/18,7.9,N
sofia.dissegna@student.com,teacher@test.com,Math,2021/06/18,7.5,N
riccardo.dalvador@student.com,teacher@test.com,Math,2021/06/18,4.1,N
andrea.furlan@student.com,teacher@test.com,Math,2021/06/18,4.5,N
