STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
maurizio.peric@student.com,teacher@test.com,Art,2020/10/28,9.4,S
mario.zuccato@student.com,teacher@test.com,Art,2020/10/28,9.3,S
davide.pacco@student.com,teacher@test.com,Art,2020/10/28,8.1,S
silvia.gustin@student.com,teacher@test.com,Art,2020/10/28,7.5,S
ludovico.smith@student.com,teacher@test.com,Art,2020/10/28,6.7,S
veronica.novelli@student.com,teacher@test.com,Art,2020/10/28,7.9,S
elisa.novelli@student.com,teacher@test.com,Art,2020/10/28,6.7,S
veronica.baruzza@student.com,teacher@test.com,Art,2020/10/28,6.5,S
mario.caenazzo@student.com,teacher@test.com,Art,2020/10/28,5.8,S
mario.bravin@student.com,teacher@test.com,Art,2020/10/28,5.9,S
