STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
maurizio.nkrtov@student.com,teacher@test.com,Art,2021/04/15,8.8,N
luca.nkrtov@student.com,teacher@test.com,Art,2021/04/15,9.1,N
guglielmo.gustin@student.com,teacher@test.com,Art,2021/04/15,8.2,N
gabbriello.nkrtov1@student.com,teacher@test.com,Art,2021/04/15,7.9,N
elisa.bianchi@student.com,teacher@test.com,Art,2021/04/15,7.4,N
michela.petronio@student.com,teacher@test.com,Art,2021/04/15,7.7,N
lorenzo.dissegna@student.com,teacher@test.com,Art,2021/04/15,7.4,N
zambio.bravin@student.com,teacher@test.com,Art,2021/04/15,6.5,N
fabiana.franzoni@student.com,teacher@test.com,Art,2021/04/15,4.1,N
andrea.komauli@student.com,teacher@test.com,Art,2021/04/15,5.2,N
