STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
pippo.dieselgaypeck@student.com,teacher@test.com,Art,2021/02/23,9.8,N
gabbriello.tence@student.com,teacher@test.com,Art,2021/02/23,8.9,N
lorenzo.komauli@student.com,teacher@test.com,Art,2021/02/23,9.4,N
giulio.rossi@student.com,teacher@test.com,Art,2021/02/23,6.3,N
giulio.petronio@student.com,teacher@test.com,Art,2021/02/23,7.2,N
fabiana.gallizia@student.com,teacher@test.com,Art,2021/02/23,6.2,N
fabio.degrassi1@student.com,teacher@test.com,Art,2021/02/23,7.2,N
elisa.franzoni@student.com,teacher@test.com,Art,2021/02/23,3.8,N
graziella.peric@student.com,teacher@test.com,Art,2021/02/23,3.7,N
pippo.komauli@student.com,teacher@test.com,Art,2021/02/23,6.3,N
