STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
giovanna.novelli@student.com,teacher@test.com,IT,2021/03/16,9.3,S
davide.peric@student.com,teacher@test.com,IT,2021/03/16,8.8,S
zambio.zuccato@student.com,teacher@test.com,IT,2021/03/16,6.4,S
sofia.vida@student.com,teacher@test.com,IT,2021/03/16,7.3,S
mario.smith@student.com,teacher@test.com,IT,2021/03/16,7.9,S
luisa.vida@student.com,teacher@test.com,IT,2021/03/16,7.5,S
veronica.vida@student.com,teacher@test.com,IT,2021/03/16,5.8,S
silvia.dieselgaypeck@student.com,teacher@test.com,IT,2021/03/16,4.9,S
giulia.furlan@student.com,teacher@test.com,IT,2021/03/16,3.8,S
michele.smith@student.com,teacher@test.com,IT,2021/03/16,3.8,S
