STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
gabbriello.cesari@student.com,teacher@test.com,IT,2021/05/03,10.0,S
fabio.degrassi@student.com,teacher@test.com,IT,2021/05/03,8.7,S
gino.baruzza@student.com,teacher@test.com,IT,2021/05/03,7.2,S
serena.panozzo@student.com,teacher@test.com,IT,2021/05/03,6.5,S
fabio.nkrtov@student.com,teacher@test.com,IT,2021/05/03,6.1,S
daniele.petronio@student.com,teacher@test.com,IT,2021/05/03,6.8,S
maurizio.falanga@student.com,teacher@test.com,IT,2021/05/03,4.2,S
mario.pacco@student.com,teacher@test.com,IT,2021/05/03,5.5,S
fabio.rossi@student.com,teacher@test.com,IT,2021/05/03,4.0,S
elisa.gallizia@student.com,teacher@test.com,IT,2021/05/03,6.7,S
