STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
davide.baruzza@student.com,teacher@test.com,IT,2020/11/18,8.1,S
andrea.peric@student.com,teacher@test.com,IT,2020/11/18,8.6,S
ludovico.driol@student.com,teacher@test.com,IT,2020/11/18,6.6,S
riccardo.dalvador@student.com,teacher@test.com,IT,2020/11/18,7.2,S
michela.furlan@student.com,teacher@test.com,IT,2020/11/18,8.0,S
diego.vida@student.com,teacher@test.com,IT,2020/11/18,7.6,S
maurizio.dalvador@student.com,teacher@test.com,IT,2020/11/18,4.1,S
maurizio.nkrtov1@student.com,teacher@test.com,IT,2020/11/18,4.2,S
andrea.furlan@student.com,teacher@test.com,IT,2020/11/18,4.4,S
sofia.dissegna@student.com,teacher@test.com,IT,2020/11/18,6.1,S
