STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
ludovico.driol@student.com,teacher@test.com,Art,2020/12/24,9.8,S
andrea.furlan@student.com,teacher@test.com,Art,2020/12/24,9.5,S
riccardo.dalvador@student.com,teacher@test.com,Art,2020/12/24,8.4,S
davide.baruzza@student.com,teacher@test.com,Art,2020/12/24,6.8,S
maurizio.dalvador@student.com,teacher@test.com,Art,2020/12/24,7.3,S
andrea.peric@student.com,teacher@test.com,Art,2020/12/24,7.6,S
diego.vida@student.com,teacher@test.com,Art,2020/12/24,7.9,S
maurizio.nkrtov1@student.com,teacher@test.com,Art,2020/12/24,3.6,S
michela.furlan@student.com,teacher@test.com,Art,2020/12/24,5.3,S
sofia.dissegna@student.com,teacher@test.com,Art,2020/12/24,3.6,S
