STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
giovanna.novelli@student.com,teacher@test.com,IT,2020/10/25,8.8,N
davide.peric@student.com,teacher@test.com,IT,2020/10/25,9.3,N
zambio.zuccato@student.com,teacher@test.com,IT,2020/10/25,6.4,N
sofia.vida@student.com,teacher@test.com,IT,2020/10/25,6.4,N
mario.smith@student.com,teacher@test.com,IT,2020/10/25,6.7,N
luisa.vida@student.com,teacher@test.com,IT,2020/10/25,6.6,N
veronica.vida@student.com,teacher@test.com,IT,2020/10/25,4.7,N
silvia.dieselgaypeck@student.com,teacher@test.com,IT,2020/10/25,5.4,N
giulia.furlan@student.com,teacher@test.com,IT,2020/10/25,3.6,N
michele.smith@student.com,teacher@test.com,IT,2020/10/25,5.5,N
