STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
gabbriello.cesari@student.com,teacher@test.com,IT,2020/10/09,8.2,N
fabio.degrassi@student.com,teacher@test.com,IT,2020/10/09,8.7,N
gino.baruzza@student.com,teacher@test.com,IT,2020/10/09,6.8,N
serena.panozzo@student.com,teacher@test.com,IT,2020/10/09,6.5,N
fabio.nkrtov@student.com,teacher@test.com,IT,2020/10/09,7.7,N
daniele.petronio@student.com,teacher@test.com,IT,2020/10/09,6.1,N
maurizio.falanga@student.com,teacher@test.com,IT,2020/10/09,4.3,N
mario.pacco@student.com,teacher@test.com,IT,2020/10/09,4.2,N
fabio.rossi@student.com,teacher@test.com,IT,2020/10/09,5.3,N
elisa.gallizia@student.com,teacher@test.com,IT,2020/10/09,5.3,N
