STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
maurizio.dalvador@student.com,teacher@test.com,Math,2020/11/20,8.8,N
ludovico.driol@student.com,teacher@test.com,Math,2020/11/20,8.9,N
michela.furlan@student.com,teacher@test.com,Math,2020/11/20,9.5,N
diego.vida@student.com,teacher@test.com,Math,2020/11/20,7.1,N
maurizio.nkrtov1@student.com,teacher@test.com,Math,2020/11/20,6.8,N
davide.baruzza@student.com,teacher@test.com,Math,2020/11/20,6.2,N
andrea.peric@student.com,teacher@test.com,Math,2020/11/20,6.7,N
sofia.dissegna@student.com,teacher@test.com,Math,2020/11/20,7.3,N
riccardo.dalvador@student.com,teacher@test.com,Math,2020/11/20,6.7,N
andrea.furlan@student.com,teacher@test.com,Math,2020/11/20,4.2,N
