STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
gabbriello.cesari@student.com,teacher@test.com,IT,2020/11/22,8.2,S
fabio.degrassi@student.com,teacher@test.com,IT,2020/11/22,9.4,S
gino.baruzza@student.com,teacher@test.com,IT,2020/11/22,7.0,S
serena.panozzo@student.com,teacher@test.com,IT,2020/11/22,6.5,S
fabio.nkrtov@student.com,teacher@test.com,IT,2020/11/22,7.2,S
daniele.petronio@student.com,teacher@test.com,IT,2020/11/22,7.5,S
maurizio.falanga@student.com,teacher@test.com,IT,2020/11/22,4.0,S
mario.pacco@student.com,teacher@test.com,IT,2020/11/22,5.5,S
fabio.rossi@student.com,teacher@test.com,IT,2020/11/22,6.4,S
elisa.gallizia@student.com,teacher@test.com,IT,2020/11/22,4.2,S
