STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
pippo.dieselgaypeck@student.com,teacher@test.com,Art,2021/02/09,8.1,N
gabbriello.tence@student.com,teacher@test.com,Art,2021/02/09,9.4,N
lorenzo.komauli@student.com,teacher@test.com,Art,2021/02/09,9.1,N
giulio.rossi@student.com,teacher@test.com,Art,2021/02/09,7.1,N
giulio.petronio@student.com,teacher@test.com,Art,2021/02/09,7.4,N
fabiana.gallizia@student.com,teacher@test.com,Art,2021/02/09,6.8,N
fabio.degrassi1@student.com,teacher@test.com,Art,2021/02/09,6.7,N
elisa.franzoni@student.com,teacher@test.com,Art,2021/02/09,6.1,N
graziella.peric@student.com,teacher@test.com,Art,2021/02/09,5.1,N
pippo.komauli@student.com,teacher@test.com,Art,2021/02/09,4.7,N
