STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
gino.baruzza@student.com,teacher@test.com,Art,2020/10/19,9.4,S
fabio.rossi@student.com,teacher@test.com,Art,2020/10/19,8.1,S
serena.panozzo@student.com,teacher@test.com,Art,2020/10/19,9.1,S
gabbriello.cesari@student.com,teacher@test.com,Art,2020/10/19,6.0,S
maurizio.falanga@student.com,teacher@test.com,Art,2020/10/19,6.3,S
fabio.degrassi@student.com,teacher@test.com,Art,2020/10/19,6.4,S
daniele.petronio@student.com,teacher@test.com,Art,2020/10/19,7.8,S
mario.pacco@student.com,teacher@test.com,Art,2020/10/19,5.7,S
fabio.nkrtov@student.com,teacher@test.com,Art,2020/10/19,3.5,S
elisa.gallizia@student.com,teacher@test.com,Art,2020/10/19,5.0,S
