STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
maurizio.nkrtov@student.com,teacher@test.com,Art,2020/12/27,9.8,S
luca.nkrtov@student.com,teacher@test.com,Art,2020/12/27,8.6,S
guglielmo.gustin@student.com,teacher@test.com,Art,2020/12/27,8.9,S
gabbriello.nkrtov1@student.com,teacher@test.com,Art,2020/12/27,6.8,S
elisa.bianchi@student.com,teacher@test.com,Art,2020/12/27,6.2,S
michela.petronio@student.com,teacher@test.com,Art,2020/12/27,7.7,S
lorenzo.dissegna@student.com,teacher@test.com,Art,2020/12/27,6.5,S
zambio.bravin@student.com,teacher@test.com,Art,2020/12/27,3.8,S
fabiana.franzoni@student.com,teacher@test.com,Art,2020/12/27,3.6,S
andrea.komauli@student.com,teacher@test.com,Art,2020/12/27,6.6,S
