STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
maurizio.falanga@student.com,teacher@test.com,Math,2021/06/25,8.9,S
gino.baruzza@student.com,teacher@test.com,Math,2021/06/25,9.1,S
fabio.nkrtov@student.com,teacher@test.com,Math,2021/06/25,9.3,S
daniele.petronio@student.com,teacher@test.com,Math,2021/06/25,6.0,S
mario.pacco@student.com,teacher@test.com,Math,2021/06/25,7.6,S
gabbriello.cesari@student.com,teacher@test.com,Math,2021/06/25,6.1,S
fabio.degrassi@student.com,teacher@test.com,Math,2021/06/25,6.2,S
elisa.gallizia@student.com,teacher@test.com,Math,2021/06/25,7.9,S
serena.panozzo@student.com,teacher@test.com,Math,2021/06/25,6.9,S
fabio.rossi@student.com,teacher@test.com,Math,2021/06/25,4.9,S
