STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
ludovico.driol@student.com,teacher@test.com,Art,2021/06/11,9.0,N
andrea.furlan@student.com,teacher@test.com,Art,2021/06/11,9.1,N
riccardo.dalvador@student.com,teacher@test.com,Art,2021/06/11,10.0,N
davide.baruzza@student.com,teacher@test.com,Art,2021/06/11,7.1,N
maurizio.dalvador@student.com,teacher@test.com,Art,2021/06/11,7.1,N
andrea.peric@student.com,teacher@test.com,Art,2021/06/11,6.8,N
diego.vida@student.com,teacher@test.com,Art,2021/06/11,7.1,N
maurizio.nkrtov1@student.com,teacher@test.com,Art,2021/06/11,6.5,N
michela.furlan@student.com,teacher@test.com,Art,2021/06/11,4.9,N
sofia.dissegna@student.com,teacher@test.com,Art,2021/06/11,5.3,N
