STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
maurizio.dalvador@student.com,teacher@test.com,Math,2021/03/04,10.0,S
ludovico.driol@student.com,teacher@test.com,Math,2021/03/04,9.1,S
michela.furlan@student.com,teacher@test.com,Math,2021/03/04,9.7,S
diego.vida@student.com,teacher@test.com,Math,2021/03/04,7.7,S
maurizio.nkrtov1@student.com,teacher@test.com,Math,2021/03/04,6.5,S
davide.baruzza@student.com,teacher@test.com,Math,2021/03/04,6.7,S
andrea.peric@student.com,teacher@test.com,Math,2021/03/04,6.1,S
sofia.dissegna@student.com,teacher@test.com,Math,2021/03/04,7.2,S
riccardo.dalvador@student.com,teacher@test.com,Math,2021/03/04,3.9,S
andrea.furlan@student.com,teacher@test.com,Math,2021/03/04,5.6,S
