STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
giulio.petronio@student.com,teacher@test.com,Math,2021/02/28,8.5,S
pippo.dieselgaypeck@student.com,teacher@test.com,Math,2021/02/28,9.7,S
graziella.peric@student.com,teacher@test.com,Math,2021/02/28,8.6,S
fabio.degrassi1@student.com,teacher@test.com,Math,2021/02/28,6.1,S
elisa.franzoni@student.com,teacher@test.com,Math,2021/02/28,7.6,S
giulio.rossi@student.com,teacher@test.com,Math,2021/02/28,6.0,S
fabiana.gallizia@student.com,teacher@test.com,Math,2021/02/28,6.6,S
pippo.komauli@student.com,teacher@test.com,Math,2021/02/28,6.3,S
lorenzo.komauli@student.com,teacher@test.com,Math,2021/02/28,6.2,S
gabbriello.tence@student.com,teacher@test.com,Math,2021/02/28,4.4,S
