STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
giulio.petronio@student.com,teacher@test.com,Math,2021/05/02,8.1,N
pippo.dieselgaypeck@student.com,teacher@test.com,Math,2021/05/02,9.1,N
graziella.peric@student.com,teacher@test.com,Math,2021/05/02,9.1,N
fabio.degrassi1@student.com,teacher@test.com,Math,2021/05/02,6.0,N
elisa.franzoni@student.com,teacher@test.com,Math,2021/05/02,6.3,N
giulio.rossi@student.com,teacher@test.com,Math,2021/05/02,6.2,N
fabiana.gallizia@student.com,teacher@test.com,Math,2021/05/02,7.6,N
pippo.komauli@student.com,teacher@test.com,Math,2021/05/02,6.9,N
lorenzo.komauli@student.com,teacher@test.com,Math,2021/05/02,6.4,N
gabbriello.tence@student.com,teacher@test.com,Math,2021/05/02,6.0,N
