STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
gabbriello.nkrtov1@student.com,teacher@test.com,IT,2020/12/12,9.2,S
michela.petronio@student.com,teacher@test.com,IT,2020/12/12,9.5,S
maurizio.nkrtov@student.com,teacher@test.com,IT,2020/12/12,6.7,S
guglielmo.gustin@student.com,teacher@test.com,IT,2020/12/12,6.8,S
fabiana.franzoni@student.com,teacher@test.com,IT,2020/12/12,6.9,S
lorenzo.dissegna@student.com,teacher@test.com,IT,2020/12/12,7.0,S
elisa.bianchi@student.com,teacher@test.com,IT,2020/12/12,7.0,S
zambio.bravin@student.com,teacher@test.com,IT,2020/12/12,4.3,S
luca.nkrtov@student.com,teacher@test.com,IT,2020/12/12,5.5,S
andrea.komauli@student.com,teacher@test.com,IT,2020/12/12,4.3,S
