STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
giulio.rossi@student.com,teacher@test.com,IT,2021/04/25,8.3,N
fabiana.gallizia@student.com,teacher@test.com,IT,2021/04/25,9.1,N
pippo.dieselgaypeck@student.com,teacher@test.com,IT,2021/04/25,6.6,N
lorenzo.komauli@student.com,teacher@test.com,IT,2021/04/25,6.4,N
graziella.peric@student.com,teacher@test.com,IT,2021/04/25,7.4,N
fabio.degrassi1@student.com,teacher@test.com,IT,2021/04/25,6.2,N
giulio.petronio@student.com,teacher@test.com,IT,2021/04/25,6.1,N
elisa.franzoni@student.com,teacher@test.com,IT,2021/04/25,3.9,N
gabbriello.tence@student.com,teacher@test.com,IT,2021/04/25,5.5,N
pippo.komauli@student.com,teacher@test.com,IT,2021/04/25,4.1,N
