STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
giulio.rossi@student.com,teacher@test.com,IT,2020/10/26,9.1,S
fabiana.gallizia@student.com,teacher@test.com,IT,2020/10/26,9.0,S
pippo.dieselgaypeck@student.com,teacher@test.com,IT,2020/10/26,6.1,S
lorenzo.komauli@student.com,teacher@test.com,IT,2020/10/26,6.1,S
graziella.peric@student.com,teacher@test.com,IT,2020/10/26,7.3,S
fabio.degrassi1@student.com,teacher@test.com,IT,2020/10/26,6.4,S
giulio.petronio@student.com,teacher@test.com,IT,2020/10/26,4.3,S
elisa.franzoni@student.com,teacher@test.com,IT,2020/10/26,5.7,S
gabbriello.tence@student.com,teacher@test.com,IT,2020/10/26,5.9,S
pippo.komauli@student.com,teacher@test.com,IT,2020/10/26,4.9,S
