STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
guglielmo.bravin@student.com,teacher@test.com,IT,2020/12/12,9.8,N
fabio.bianchi@student.com,teacher@test.com,IT,2020/12/12,10.0,N
daniele.verdi@student.com,teacher@test.com,IT,2020/12/12,6.9,N
veronica.peric@student.com,teacher@test.com,IT,2020/12/12,6.2,N
zambio.nkrtov@student.com,teacher@test.com,IT,2020/12/12,6.8,N
luisa.peric@student.com,teacher@test.com,IT,2020/12/12,6.7,N
luca.dieselgaypeck@student.com,teacher@test.com,IT,2020/12/12,4.2,N
gino.novelli@student.com,teacher@test.com,IT,2020/12/12,5.2,N
michela.novelli@student.com,teacher@test.com,IT,2020/12/12,3.9,N
elisa.vida@student.com,teacher@test.com,IT,2020/12/12,4.6,N
