STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
daniele.verdi@student.com,teacher@test.com,Art,2021/05/06,9.6,N
michela.novelli@student.com,teacher@test.com,Art,2021/05/06,8.4,N
veronica.peric@student.com,teacher@test.com,Art,2021/05/06,9.8,N
guglielmo.bravin@student.com,teacher@test.com,Art,2021/05/06,7.0,N
luca.dieselgaypeck@student.com,teacher@test.com,Art,2021/05/06,7.3,N
fabio.bianchi@student.com,teacher@test.com,Art,2021/05/06,7.3,N
luisa.peric@student.com,teacher@test.com,Art,2021/05/06,7.0,N
gino.novelli@student.com,teacher@test.com,Art,2021/05/06,5.3,N
zambio.nkrtov@student.com,teacher@test.com,Art,2021/05/06,6.2,N
elisa.vida@student.com,teacher@test.com,Art,2021/05/06,6.7,N
