STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
mario.verdi@student.com,teacher@test.com,Math,2021/02/15,8.1,N
davide.nkrtov@student.com,teacher@test.com,Math,2021/02/15,9.1,N
davide.gallizia@student.com,teacher@test.com,Math,2021/02/15,8.4,N
giulia.verdi@student.com,teacher@test.com,Math,2021/02/15,6.9,N
silvia.pacco@student.com,teacher@test.com,Math,2021/02/15,7.0,N
gabbriello.nkrtov@student.com,teacher@test.com,Math,2021/02/15,7.2,N
luca.novelli@student.com,teacher@test.com,Math,2021/02/15,6.4,N
silvia.smith@student.com,teacher@test.com,Math,2021/02/15,6.0,N
fabio.baruzza@student.com,teacher@test.com,Math,2021/02/15,4.8,N
davide.dieselgaypeck@student.com,teacher@test.com,Math,2021/02/15,6.6,N
