STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
veronica.vida@student.com,teacher@test.com,Math,2021/05/23,9.8,S
zambio.zuccato@student.com,teacher@test.com,Math,2021/05/23,9.7,S
mario.smith@student.com,teacher@test.com,Math,2021/05/23,8.1,S
luisa.vida@student.com,teacher@test.com,Math,2021/05/23,6.8,S
silvia.dieselgaypeck@student.com,teacher@test.com,Math,2021/05/23,6.3,S
giovanna.novelli@student.com,teacher@test.com,Math,2021/05/23,6.5,S
davide.peric@student.com,teacher@test.com,Math,2021/05/23,6.2,S
michele.smith@student.com,teacher@test.com,Math,2021/05/23,7.2,S
sofia.vida@student.com,teacher@test.com,Math,2021/05/23,5.3,S
giulia.furlan@student.com,teacher@test.com,Math,2021/05/23,6.4,S
