STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
elisa.bianchi@student.com,teacher@test.com,Math,2021/01/08,9.6,N
maurizio.nkrtov@student.com,teacher@test.com,Math,2021/01/08,10.0,N
fabiana.franzoni@student.com,teacher@test.com,Math,2021/01/08,8.8,N
lorenzo.dissegna@student.com,teacher@test.com,Math,2021/01/08,7.1,N
zambio.bravin@student.com,teacher@test.com,Math,2021/01/08,6.4,N
gabbriello.nkrtov1@student.com,teacher@test.com,Math,2021/01/08,8.0,N
michela.petronio@student.com,teacher@test.com,Math,2021/01/08,6.5,N
andrea.komauli@student.com,teacher@test.com,Math,2021/01/08,7.2,N
guglielmo.gustin@student.com,teacher@test.com,Math,2021/01/08,3.5,N
luca.nkrtov@student.com,teacher@test.com,Math,2021/01/08,5.6,N
