STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
gabbriello.nkrtov@student.com,teacher@test.com,IT,2020/12/13,8.8,S
luca.novelli@student.com,teacher@test.com,IT,2020/12/13,8.6,S
davide.nkrtov@student.com,teacher@test.com,IT,2020/12/13,6.3,S
fabio.baruzza@student.com,teacher@test.com,IT,2020/12/13,7.4,S
davide.gallizia@student.com,teacher@test.com,IT,2020/12/13,6.9,S
giulia.verdi@student.com,teacher@test.com,IT,2020/12/13,7.2,S
mario.verdi@student.com,teacher@test.com,IT,2020/12/13,6.1,S
silvia.pacco@student.com,teacher@test.com,IT,2020/12/13,6.1,S
davide.dieselgaypeck@student.com,teacher@test.com,IT,2020/12/13,4.1,S
silvia.smith@student.com,teacher@test.com,IT,2020/12/13,6.9,S
