STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
gino.baruzza@student.com,teacher@test.com,Art,2021/01/18,8.9,N
fabio.rossi@student.com,teacher@test.com,Art,2021/01/18,8.2,N
serena.panozzo@student.com,teacher@test.com,Art,2021/01/18,9.8,N
gabbriello.cesari@student.com,teacher@test.com,Art,2021/01/18,7.2,N
maurizio.falanga@student.com,teacher@test.com,Art,2021/01/18,6.7,N
fabio.degrassi@student.com,teacher@test.com,Art,2021/01/18,7.3,N
daniele.petronio@student.com,teacher@test.com,Art,2021/01/18,7.1,N
mario.pacco@student.com,teacher@test.com,Art,2021/01/18,6.6,N
fabio.nkrtov@student.com,teacher@test.com,Art,2021/01/18,5.7,N
elisa.gallizia@student.com,teacher@test.com,Art,2021/01/18,5.6,N
