STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
maurizio.dalvador@student.com,teacher@test.com,Math,2021/06/23,9.6,S
ludovico.driol@student.com,teacher@test.com,Math,2021/06/23,9.6,S
michela.furlan@student.com,teacher@test.com,Math,2021/06/23,9.7,S
diego.vida@student.com,teacher@test.com,Math,2021/06/23,8.0,S
maurizio.nkrtov1@student.com,teacher@test.com,Math,2021/06/23,7.4,S
davide.baruzza@student.com,teacher@test.com,Math,2021/06/23,6.9,S
andrea.peric@student.com,teacher@test.com,Math,2021/06/23,6.1,S
sofia.dissegna@student.com,teacher@test.com,Math,2021/06/23,7.6,S
riccardo.dalvador@student.com,teacher@test.com,Math,2021/06/23,5.8,S
andrea.furlan@student.com,teacher@test.com,Math,2021/06/23,5.0,S
