STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
mario.verdi@student.com,teacher@test.com,Math,2021/02/01,9.8,S
davide.nkrtov@student.com,teacher@test.com,Math,2021/02/01,8.9,S
davide.gallizia@student.com,teacher@test.com,Math,2021/02/01,8.2,S
giulia.verdi@student.com,teacher@test.com,Math,2021/02/01,6.5,S
silvia.pacco@student.com,teacher@test.com,Math,2021/02/01,6.9,S
gabbriello.nkrtov@student.com,teacher@test.com,Math,2021/02/01,6.6,S
luca.novelli@student.com,teacher@test.com,Math,2021/02/01,7.2,S
silvia.smith@student.com,teacher@test.com,Math,2021/02/01,7.9,S
fabio.baruzza@student.com,teacher@test.com,Math,2021/02/01,6.3,S
davide.dieselgaypeck@student.com,teacher@test.com,Math,2021/02/01,5.2,S
