STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
daniele.verdi@student.com,teacher@test.com,Art,2021/05/17,8.4,S
michela.novelli@student.com,teacher@test.com,Art,2021/05/17,8.7,S
veronica.peric@student.com,teacher@test.com,Art,2021/05/17,9.3,S
guglielmo.bravin@student.com,teacher@test.com,Art,2021/05/17,6.7,S
luca.dieselgaypeck@student.com,teacher@test.com,Art,2021/05/17,6.0,S
fabio.bianchi@student.com,teacher@test.com,Art,2021/05/17,7.0,S
luisa.peric@student.com,teacher@test.com,Art,2021/05/17,7.2,S
gino.novelli@student.com,teacher@test.com,Art,2021/05/17,6.8,S
zambio.nkrtov@student.com,teacher@test.com,Art,2021/05/17,4.5,S
elisa.vida@student.com,teacher@test.com,Art,2021/05/17,5.2,S
