STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
gino.baruzza@student.com,teacher@test.com,Art,2020/12/06,9.7,S
fabio.rossi@student.com,teacher@test.com,Art,2020/12/06,8.0,S
serena.panozzo@student.com,teacher@test.com,Art,2020/12/06,9.6,S
gabbriello.cesari@student.com,teacher@test.com,Art,2020/12/06,7.0,S
maurizio.falanga@student.com,teacher@test.com,Art,2020/12/06,7.3,S
fabio.degrassi@student.com,teacher@test.com,Art,2020/12/06,7.9,S
daniele.petronio@student.com,teacher@test.com,Art,2020/12/06,7.3,S
mario.pacco@student.com,teacher@test.com,Art,2020/12/06,3.7,S
fabio.nkrtov@student.com,teacher@test.com,Art,2020/12/06,5.9,S
elisa.gallizia@student.com,teacher@test.com,Art,2020/12/06,4.2,S
