STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
mario.verdi@student.com,teacher@test.com,Math,2021/01/10,9.1,S
davide.nkrtov@student.com,teacher@test.com,Math,2021/01/10,8.1,S
davide.gallizia@student.com,teacher@test.com,Math,2021/01/10,9.9,S
giulia.verdi@student.com,teacher@test.com,Math,2021/01/10,7.3,S
silvia.pacco@student.com,teacher@test.com,Math,2021/01/10,6.9,S
gabbriello.nkrtov@student.com,teacher@test.com,Math,2021/01/10,6.0,S
luca.novelli@student.com,teacher@test.com,Math,2021/01/10,6.7,S
silvia.smith@student.com,teacher@test.com,Math,2021/01/10,7.9,S
fabio.baruzza@student.com,teacher@test.com,Math,2021/01/10,3.8,S
davide.dieselgaypeck@student.com,teacher@test.com,Math,2021/01/10,5.0,S
