STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
davide.nkrtov@student.com,teacher@test.com,Art,2021/06/12,9.1,S
davide.dieselgaypeck@student.com,teacher@test.com,Art,2021/06/12,9.2,S
fabio.baruzza@student.com,teacher@test.com,Art,2021/06/12,9.2,S
gabbriello.nkrtov@student.com,teacher@test.com,Art,2021/06/12,6.6,S
mario.verdi@student.com,teacher@test.com,Art,2021/06/12,6.0,S
luca.novelli@student.com,teacher@test.com,Art,2021/06/12,7.2,S
giulia.verdi@student.com,teacher@test.com,Art,2021/06/12,7.3,S
silvia.pacco@student.com,teacher@test.com,Art,2021/06/12,6.3,S
davide.gallizia@student.com,teacher@test.com,Art,2021/06/12,4.3,S
silvia.smith@student.com,teacher@test.com,Art,2021/06/12,6.2,S
