STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
zambio.zuccato@student.com,teacher@test.com,Art,2021/02/19,9.7,N
giulia.furlan@student.com,teacher@test.com,Art,2021/02/19,9.9,N
sofia.vida@student.com,teacher@test.com,Art,2021/02/19,9.6,N
giovanna.novelli@student.com,teacher@test.com,Art,2021/02/19,8.0,N
veronica.vida@student.com,teacher@test.com,Art,2021/02/19,7.0,N
davide.peric@student.com,teacher@test.com,Art,2021/02/19,7.3,N
luisa.vida@student.com,teacher@test.com,Art,2021/02/19,6.2,N
silvia.dieselgaypeck@student.com,teacher@test.com,Art,2021/02/19,3.7,N
mario.smith@student.com,teacher@test.com,Art,2021/02/19,4.6,N
michele.smith@student.com,teacher@test.com,Art,2021/02/19,4.0,N
