STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
pippo.dieselgaypeck@student.com,teacher@test.com,Art,2020/12/11,8.3,S
gabbriello.tence@student.com,teacher@test.com,Art,2020/12/11,9.0,S
lorenzo.komauli@student.com,teacher@test.com,Art,2020/12/11,8.4,S
giulio.rossi@student.com,teacher@test.com,Art,2020/12/11,8.0,S
giulio.petronio@student.com,teacher@test.com,Art,2020/12/11,7.6,S
fabiana.gallizia@student.com,teacher@test.com,Art,2020/12/11,8.0,S
fabio.degrassi1@student.com,teacher@test.com,Art,2020/12/11,7.5,S
elisa.franzoni@student.com,teacher@test.com,Art,2020/12/11,4.2,S
graziella.peric@student.com,teacher@test.com,Art,2020/12/11,6.3,S
pippo.komauli@student.com,teacher@test.com,Art,2020/12/11,4.0,S
