STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
guglielmo.bravin@student.com,teacher@test.com,IT,2021/04/27,8.1,S
fabio.bianchi@student.com,teacher@test.com,IT,2021/04/27,9.9,S
daniele.verdi@student.com,teacher@test.com,IT,2021/04/27,6.3,S
veronica.peric@student.com,teacher@test.com,IT,2021/04/27,7.7,S
zambio.nkrtov@student.com,teacher@test.com,IT,2021/04/27,7.1,S
luisa.peric@student.com,teacher@test.com,IT,2021/04/27,6.6,S
luca.dieselgaypeck@student.com,teacher@test.com,IT,2021/04/27,3.7,S
gino.novelli@student.com,teacher@test.com,IT,2021/04/27,4.5,S
michela.novelli@student.com,teacher@test.com,IT,2021/04/27,4.1,S
elisa.vida@student.com,teacher@test.com,IT,2021/04/27,3.6,S
