STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
guglielmo.bravin@student.com,teacher@test.com,IT,2021/03/17,8.5,S
fabio.bianchi@student.com,teacher@test.com,IT,2021/03/17,8.1,S
daniele.verdi@student.com,teacher@test.com,IT,2021/03/17,6.4,S
veronica.peric@student.com,teacher@test.com,IT,2021/03/17,7.8,S
zambio.nkrtov@student.com,teacher@test.com,IT,2021/03/17,7.3,S
luisa.peric@student.com,teacher@test.com,IT,2021/03/17,6.1,S
luca.dieselgaypeck@student.com,teacher@test.com,IT,2021/03/17,6.6,S
gino.novelli@student.com,teacher@test.com,IT,2021/03/17,4.3,S
michela.novelli@student.com,teacher@test.com,IT,2021/03/17,5.2,S
elisa.vida@student.com,teacher@test.com,IT,2021/03/17,4.0,S
