STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
davide.baruzza@student.com,teacher@test.com,IT,2020/12/20,10.0,N
andrea.peric@student.com,teacher@test.com,IT,2020/12/20,8.7,N
ludovico.driol@student.com,teacher@test.com,IT,2020/12/20,6.2,N
riccardo.dalvador@student.com,teacher@test.com,IT,2020/12/20,6.7,N
michela.furlan@student.com,teacher@test.com,IT,2020/12/20,7.8,N
diego.vida@student.com,teacher@test.com,IT,2020/12/20,6.7,N
maurizio.dalvador@student.com,teacher@test.com,IT,2020/12/20,5.3,N
maurizio.nkrtov1@student.com,teacher@test.com,IT,2020/12/20,5.4,N
andrea.furlan@student.com,teacher@test.com,IT,2020/12/20,5.4,N
sofia.dissegna@student.com,teacher@test.com,IT,2020/12/20,4.3,N
