STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
davide.nkrtov@student.com,teacher@test.com,Art,2021/05/17,9.7,S
davide.dieselgaypeck@student.com,teacher@test.com,Art,2021/05/17,9.4,S
fabio.baruzza@student.com,teacher@test.com,Art,2021/05/17,9.2,S
gabbriello.nkrtov@student.com,teacher@test.com,Art,2021/05/17,7.1,S
mario.verdi@student.com,teacher@test.com,Art,2021/05/17,7.6,S
luca.novelli@student.com,teacher@test.com,Art,2021/05/17,7.5,S
giulia.verdi@student.com,teacher@test.com,Art,2021/05/17,6.8,S
silvia.pacco@student.com,teacher@test.com,Art,2021/05/17,4.2,S
davide.gallizia@student.com,teacher@test.com,Art,2021/05/17,4.7,S
silvia.smith@student.com,teacher@test.com,Art,2021/05/17,5.4,S
