STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
maurizio.dalvador@student.com,teacher@test.com,Math,2021/01/26,9.1,N
ludovico.driol@student.com,teacher@test.com,Math,2021/01/26,8.9,N
michela.furlan@student.com,teacher@test.com,Math,2021/01/26,8.9,N
diego.vida@student.com,teacher@test.com,Math,2021/01/26,6.3,N
maurizio.nkrtov1@student.com,teacher@test.com,Math,2021/01/26,7.2,N
davide.baruzza@student.com,teacher@test.com,Math,2021/01/26,6.2,N
andrea.peric@student.com,teacher@test.com,Math,2021/01/26,7.9,N
sofia.dissegna@student.com,teacher@test.com,Math,2021/01/26,7.4,N
riccardo.dalvador@student.com,teacher@test.com,Math,2021/01/26,4.7,N
andrea.furlan@student.com,teacher@test.com,Math,2021/01/26,6.0,N
