STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
davide.nkrtov@student.com,teacher@test.com,Art,2021/06/28,8.8,N
davide.dieselgaypeck@student.com,teacher@test.com,Art,2021/06/28,8.0,N
fabio.baruzza@student.com,teacher@test.com,Art,2021/06/28,8.3,N
gabbriello.nkrtov@student.com,teacher@test.com,Art,2021/06/28,7.1,N
mario.verdi@student.com,teacher@test.com,Art,2021/06/28,6.3,N
luca.novelli@student.com,teacher@test.com,Art,2021/06/28,7.5,N
giulia.verdi@student.com,teacher@test.com,Art,2021/06/28,6.8,N
silvia.pacco@student.com,teacher@test.com,Art,2021/06/28,4.3,N
davide.gallizia@student.com,teacher@test.com,Art,2021/06/28,6.9,N
silvia.smith@student.com,teacher@test.com,Art,2021/06/28,4.9,N
