STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
guglielmo.bravin@student.com,teacher@test.com,IT,2021/06/25,8.2,N
fabio.bianchi@student.com,teacher@test.com,IT,2021/06/25,9.1,N
daniele.verdi@student.com,teacher@test.com,IT,2021/06/25,6.1,N
veronica.peric@student.com,teacher@test.com,IT,2021/06/25,6.1,N
zambio.nkrtov@student.com,teacher@test.com,IT,2021/06/25,6.5,N
luisa.peric@student.com,teacher@test.com,IT,2021/06/25,7.2,N
luca.dieselgaypeck@student.com,teacher@test.com,IT,2021/06/25,5.1,N
gino.novelli@student.com,teacher@test.com,IT,2021/06/25,5.9,N
michela.novelli@student.com,teacher@test.com,IT,2021/06/25,6.4,N
elisa.vida@student.com,teacher@test.com,IT,2021/06/25,5.7,N
