STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
massimo.driol@student.com,teacher@test.com,Math,2021/01/11,9.4,N
silvia.komauli@student.com,teacher@test.com,Math,2021/01/11,9.7,N
giulio.gallizia@student.com,teacher@test.com,Math,2021/01/11,9.9,N
lorenzo.gustin@student.com,teacher@test.com,Math,2021/01/11,7.6,N
fabio.tence@student.com,teacher@test.com,Math,2021/01/11,7.0,N
davide.petronio@student.com,teacher@test.com,Math,2021/01/11,7.3,N
guglielmo.falanga@student.com,teacher@test.com,Math,2021/01/11,7.5,N
diego.falanga@student.com,teacher@test.com,Math,2021/01/11,7.4,N
daniele.ronchiato@student.com,teacher@test.com,Math,2021/01/11,4.1,N
luca.nkrtov1@student.com,teacher@test.com,Math,2021/01/11,6.5,N
