STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
gabbriello.nkrtov@student.com,teacher@test.com,IT,2021/01/17,9.0,S
luca.novelli@student.com,teacher@test.com,IT,2021/01/17,10.0,S
davide.nkrtov@student.com,teacher@test.com,IT,2021/01/17,7.1,S
fabio.baruzza@student.com,teacher@test.com,IT,2021/01/17,8.0,S
davide.gallizia@student.com,teacher@test.com,IT,2021/01/17,6.3,S
giulia.verdi@student.com,teacher@test.com,IT,2021/01/17,6.9,S
mario.verdi@student.com,teacher@test.com,IT,2021/01/17,4.6,S
silvia.pacco@student.com,teacher@test.com,IT,2021/01/17,5.2,S
davide.dieselgaypeck@student.com,teacher@test.com,IT,2021/01/17,4.8,S
silvia.smith@student.com,teacher@test.com,IT,2021/01/17,6.1,S
