STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
gabbriello.nkrtov@student.com,teacher@test.com,IT,2021/01/30,9.9,S
luca.novelli@student.com,teacher@test.com,IT,2021/01/30,8.7,S
davide.nkrtov@student.com,teacher@test.com,IT,2021/01/30,6.3,S
fabio.baruzza@student.com,teacher@test.com,IT,2021/01/30,7.8,S
davide.gallizia@student.com,teacher@test.com,IT,2021/01/30,6.5,S
giulia.verdi@student.com,teacher@test.com,IT,2021/01/30,6.8,S
mario.verdi@student.com,teacher@test.com,IT,2021/01/30,6.9,S
silvia.pacco@student.com,teacher@test.com,IT,2021/01/30,6.8,S
davide.dieselgaypeck@student.com,teacher@test.com,IT,2021/01/30,5.4,S
silvia.smith@student.com,teacher@test.com,IT,2021/01/30,3.7,S
