STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
davide.baruzza@student.com,teacher@test.com,IT,2021/04/02,8.0,S
andrea.peric@student.com,teacher@test.com,IT,2021/04/02,8.1,S
ludovico.driol@student.com,teacher@test.com,IT,2021/04/02,7.9,S
riccardo.dalvador@student.com,teacher@test.com,IT,2021/04/02,6.8,S
michela.furlan@student.com,teacher@test.com,IT,2021/04/02,6.7,S
diego.vida@student.com,teacher@test.com,IT,2021/04/02,7.0,S
maurizio.dalvador@student.com,teacher@test.com,IT,2021/04/02,6.2,S
maurizio.nkrtov1@student.com,teacher@test.com,IT,2021/04/02,6.9,S
andrea.furlan@student.com,teacher@test.com,IT,2021/04/02,6.7,S
sofia.dissegna@student.com,teacher@test.com,IT,2021/04/02,5.0,S
