STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
luca.dieselgaypeck@student.com,teacher@test.com,Math,2020/12/25,8.2,N
daniele.verdi@student.com,teacher@test.com,Math,2020/12/25,8.8,N
zambio.nkrtov@student.com,teacher@test.com,Math,2020/12/25,8.7,N
luisa.peric@student.com,teacher@test.com,Math,2020/12/25,7.0,N
gino.novelli@student.com,teacher@test.com,Math,2020/12/25,6.7,N
guglielmo.bravin@student.com,teacher@test.com,Math,2020/12/25,6.2,N
fabio.bianchi@student.com,teacher@test.com,Math,2020/12/25,7.3,N
elisa.vida@student.com,teacher@test.com,Math,2020/12/25,6.9,N
veronica.peric@student.com,teacher@test.com,Math,2020/12/25,5.0,N
michela.novelli@student.com,teacher@test.com,Math,2020/12/25,3.9,N
