STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
gino.baruzza@student.com,teacher@test.com,Art,2020/10/16,9.6,N
fabio.rossi@student.com,teacher@test.com,Art,2020/10/16,8.5,N
serena.panozzo@student.com,teacher@test.com,Art,2020/10/16,8.7,N
gabbriello.cesari@student.com,teacher@test.com,Art,2020/10/16,7.4,N
maurizio.falanga@student.com,teacher@test.com,Art,2020/10/16,6.6,N
fabio.degrassi@student.com,teacher@test.com,Art,2020/10/16,7.5,N
daniele.petronio@student.com,teacher@test.com,Art,2020/10/16,8.0,N
mario.pacco@student.com,teacher@test.com,Art,2020/10/16,4.5,N
fabio.nkrtov@student.com,teacher@test.com,Art,2020/10/16,5.4,N
elisa.gallizia@student.com,teacher@test.com,Art,2020/10/16,3.6,N
