STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
ludovico.smith@student.com,teacher@test.com,Math,2020/11/26,9.0,S
maurizio.peric@student.com,teacher@test.com,Math,2020/11/26,9.2,S
mario.caenazzo@student.com,teacher@test.com,Math,2020/11/26,9.2,S
elisa.novelli@student.com,teacher@test.com,Math,2020/11/26,6.7,S
veronica.baruzza@student.com,teacher@test.com,Math,2020/11/26,6.6,S
silvia.gustin@student.com,teacher@test.com,Math,2020/11/26,7.7,S
veronica.novelli@student.com,teacher@test.com,Math,2020/11/26,6.1,S
mario.bravin@student.com,teacher@test.com,Math,2020/11/26,7.9,S
davide.pacco@student.com,teacher@test.com,Math,2020/11/26,4.0,S
mario.zuccato@student.com,teacher@test.com,Math,2020/11/26,3.7,S
