STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
silvia.komauli@student.com,teacher@test.com,Art,2021/04/02,8.7,N
luca.nkrtov1@student.com,teacher@test.com,Art,2021/04/02,8.8,N
daniele.ronchiato@student.com,teacher@test.com,Art,2021/04/02,8.1,N
davide.petronio@student.com,teacher@test.com,Art,2021/04/02,6.6,N
massimo.driol@student.com,teacher@test.com,Art,2021/04/02,7.1,N
guglielmo.falanga@student.com,teacher@test.com,Art,2021/04/02,6.6,N
lorenzo.gustin@student.com,teacher@test.com,Art,2021/04/02,6.9,N
fabio.tence@student.com,teacher@test.com,Art,2021/04/02,5.7,N
giulio.gallizia@student.com,teacher@test.com,Art,2021/04/02,5.3,N
diego.falanga@student.com,teacher@test.com,Art,2021/04/02,6.9,N
