STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
gabbriello.cesari@student.com,teacher@test.com,IT,2020/10/31,8.8,S
fabio.degrassi@student.com,teacher@test.com,IT,2020/10/31,9.3,S
gino.baruzza@student.com,teacher@test.com,IT,2020/10/31,7.1,S
serena.panozzo@student.com,teacher@test.com,IT,2020/10/31,6.8,S
fabio.nkrtov@student.com,teacher@test.com,IT,2020/10/31,7.9,S
daniele.petronio@student.com,teacher@test.com,IT,2020/10/31,7.5,S
maurizio.falanga@student.com,teacher@test.com,IT,2020/10/31,5.2,S
mario.pacco@student.com,teacher@test.com,IT,2020/10/31,6.5,S
fabio.rossi@student.com,teacher@test.com,IT,2020/10/31,4.1,S
elisa.gallizia@student.com,teacher@test.com,IT,2020/10/31,4.4,S
