STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
giulio.petronio@student.com,teacher@test.com,Math,2021/03/18,8.0,N
pippo.dieselgaypeck@student.com,teacher@test.com,Math,2021/03/18,9.1,N
graziella.peric@student.com,teacher@test.com,Math,2021/03/18,8.2,N
fabio.degrassi1@student.com,teacher@test.com,Math,2021/03/18,7.3,N
elisa.franzoni@student.com,teacher@test.com,Math,2021/03/18,7.5,N
giulio.rossi@student.com,teacher@test.com,Math,2021/03/18,7.7,N
fabiana.gallizia@student.com,teacher@test.com,Math,2021/03/18,6.1,N
pippo.komauli@student.com,teacher@test.com,Math,2021/03/18,7.2,N
lorenzo.komauli@student.com,teacher@test.com,Math,2021/03/18,5.9,N
gabbriello.tence@student.com,teacher@test.com,Math,2021/03/18,4.2,N
