STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
massimo.driol@student.com,teacher@test.com,Math,2020/12/22,8.9,S
silvia.komauli@student.com,teacher@test.com,Math,2020/12/22,9.4,S
giulio.gallizia@student.com,teacher@test.com,Math,2020/12/22,8.4,S
lorenzo.gustin@student.com,teacher@test.com,Math,2020/12/22,7.1,S
fabio.tence@student.com,teacher@test.com,Math,2020/12/22,6.3,S
davide.petronio@student.com,teacher@test.com,Math,2020/12/22,7.1,S
guglielmo.falanga@student.com,teacher@test.com,Math,2020/12/22,7.9,S
diego.falanga@student.com,teacher@test.com,Math,2020/12/22,8.0,S
daniele.ronchiato@student.com,teacher@test.com,Math,2020/12/22,5.8,S
luca.nkrtov1@student.com,teacher@test.com,Math,2020/12/22,4.4,S
