STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
davide.baruzza@student.com,teacher@test.com,IT,2021/04/16,8.7,S
andrea.peric@student.com,teacher@test.com,IT,2021/04/16,9.8,S
ludovico.driol@student.com,teacher@test.com,IT,2021/04/16,7.8,S
riccardo.dalvador@student.com,teacher@test.com,IT,2021/04/16,7.6,S
michela.furlan@student.com,teacher@test.com,IT,2021/04/16,6.7,S
diego.vida@student.com,teacher@test.com,IT,2021/04/16,7.4,S
maurizio.dalvador@student.com,teacher@test.com,IT,2021/04/16,5.6,S
maurizio.nkrtov1@student.com,teacher@test.com,IT,2021/04/16,7.0,S
andrea.furlan@student.com,teacher@test.com,IT,2021/04/16,5.7,S
sofia.dissegna@student.com,teacher@test.com,IT,2021/04/16,4.2,S
